,src_n,src_id,index,sepn,instrument,detect_stack_id,name,ra,dec,obsid,obi,src_rate_aper_m,src_rate_aper_lolim_m,src_rate_aper_hilim_m,src_cnts_aper_u,src_cnts_aper_lolim_u,src_cnts_aper_hilim_u,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,streak_src_flag,src_cnts_aper_h,src_cnts_aper_lolim_h,src_cnts_aper_hilim_h,sat_src_flag,src_rate_aper_s,src_rate_aper_lolim_s,src_rate_aper_hilim_s,likelihood_b,likelihood_h,likelihood_m,likelihood_s,likelihood_u,gti_start,gti_stop,gti_elapse,gti_obs,gti_end,gti_mjd_obs,mjd_ref,photflux_aper_b,photflux_aper_lolim_b,photflux_aper_hilim_b,src_rate_aper_b,src_rate_aper_lolim_b,src_rate_aper_hilim_b,theta,phi,region_id,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,src_cnts_aper_m,src_cnts_aper_lolim_m,src_cnts_aper_hilim_m,photflux_aper_u,photflux_aper_lolim_u,photflux_aper_hilim_u,src_cnts_aper_s,src_cnts_aper_lolim_s,src_cnts_aper_hilim_s,src_rate_aper_h,src_rate_aper_lolim_h,src_rate_aper_hilim_h,flux_significance_b,flux_significance_h,flux_significance_m,flux_significance_s,flux_significance_u,src_rate_aper_u,src_rate_aper_lolim_u,src_rate_aper_hilim_u,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_u,flux_aper_lolim_u,flux_aper_hilim_u,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,src_cnts_aper_b,src_cnts_aper_lolim_b,src_cnts_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_hs,hard_hs_lolim,hard_hs_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,apec_kt,apec_kt_lolim,apec_kt_hilim,apec_kt_rhat,apec_abund,apec_abund_lolim,apec_abund_hilim,apec_abund_rhat,apec_z,apec_z_lolim,apec_z_hilim,apec_z_rhat,apec_nh,apec_nh_lolim,apec_nh_hilim,apec_nh_rhat,apec_norm,apec_norm_lolim,apec_norm_hilim,apec_norm_rhat,apec_stat,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_index_u,var_prob_u,ks_prob_u,kp_prob_u,var_sigma_u,var_mean_u,var_min_u,var_max_u,livetime,detector,match_type,cnts_aper_b,cnts_aperbkg_b,cnts_aper_h,cnts_aperbkg_h,cnts_aper_m,cnts_aperbkg_m,cnts_aper_s,cnts_aperbkg_s,cnts_aper_u,cnts_aperbkg_u,significance,likelihood,pileup_flag,mstr_sat_src_flag,mstr_streak_src_flag,mstr_flux_aper_b,mstr_flux_aper_lolim_b,mstr_flux_aper_hilim_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_s,var_inter_prob_s,var_inter_sigma_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u,acis_num,acis_hetg_num,acis_letg_num,hrc_num,hrc_hetg_num,hrc_letg_num
110,CXOU J100516.5-07420,BH0021,9,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100516.5-074207,151.3191,-7.70206,14384,0,0.00025701,0.00018654,0.00032748,   2.3064,  0.48050,   4.1323,8.321e-07,6.304e-07,1.034e-06,1.584e-15,1.2e-15,1.968e-15,False,6.7623,3.5591,9.9655,False,0.00032741,0.00024804,0.00040678,187.92,    20.00,   350.34,80.77,,450123348.188,450193959.989,70611.801,2012-04-06T18:15:48,2012-04-07T13:52:40,56023.76097,50814.0,1.856e-06,1.517e-06,2.176e-06,0.00066181,0.00054092,0.00077598,1.194,23.18,215,1.036e-15,5.182e-16,1.555e-15,17.911,13.0,22.822,1.245e-06,2.594e-07,2.231e-06,22.817,17.286,28.348,9.7035e-05,5.1071e-05,0.000143,5.63,2.11,3.65,4.13,     1.26,3.3095e-05,6.8949e-06,5.9296e-05,3.643e-15,2.997e-15,4.288e-15,0.000e+00,0.000e+00,1.166e-15,1.141e-15,8.283e-16,1.454e-15,2.395e-07,1.261e-07,3.53e-07,46.121,37.696,54.077,4.439e-07,3.222e-07,5.656e-07,-0.2761,-0.5078,-0.0319,-0.5509,-0.7164,-0.3604,-0.3136,-0.4703,-0.1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.56,0.299,0.693,6.277e-05,0.000609,0.0005882,0.001195,0.0,    0.488,    0.126,    0.215,3.168e-06,8.497e-05,8.423e-05,0.0001241,0.0,    0.432,    0.327,    0.017,1.101e-05,0.0002266,0.0002236,0.0003187,0.0,0.423,0.612,0.893,5.25e-05,0.0002976,0.0002434,0.0004245,,,,,,,,,69689.2,         ACIS-7,u          ,43,25,6,14,16,5,21,7,2,10,16.75,1205.131,False,False,False,1.591e-15,1.458e-15,1.724e-15,7.0,1.0,4.657e-07,4.0,0.56,6.511e-08,6.0,0.999,3.802e-07,5.0,0.969,4.462e-07,4.0,0.672,5.789e-07,11,0,0,0,0,0
111,CXOU J100516.5-07420,BH0021,10,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100516.5-074207,151.3191,-7.70206,14419,0,0.00019638,0.000117,0.0002716,   0.0000,   0.0000,   1.2781,7.818e-07,5.402e-07,1.023e-06,1.414e-15,9.773e-16,1.852e-15,False,4.5379,2.002,7.0737,False,0.00030773,0.00021262,0.00040285,87.02,     4.39,    30.38,78.25,,450039832.534,450086726.234,46893.7,2012-04-05T19:03:53,2012-04-06T08:05:26,56022.79436,50814.0,1.613e-06,1.239e-06,1.987e-06,0.0005753,0.000442,0.0007086,1.194,23.17,215,8.135e-16,2.615e-16,1.365e-15,9.0889,5.4146,12.57,0.000e+00,0.000e+00,1.174e-06,14.242,9.8401,18.644,9.8051e-05,4.3258e-05,0.00015284,4.32,1.79,2.54,3.24,     0.00,   0.0000,   0.0000,2.7617e-05,2.897e-15,2.184e-15,3.61e-15,0.000e+00,0.000e+00,6.581e-16,8.595e-16,5.121e-16,1.189e-15,2.419e-07,1.067e-07,3.771e-07,26.625,20.456,32.795,3.391e-07,2.02e-07,4.689e-07,-0.1387,-0.4466,0.1643,-0.5322,-0.7339,-0.2992,-0.411,-0.5978,-0.1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.474,0.794,0.578,4.286e-05,0.0005332,0.0005173,0.0009607,,,,,,,,,0.0,    0.477,    0.601,    0.236,8.566e-06,0.0001706,0.0001678,0.0002480,0.0,0.452,0.129,0.375,1.641e-05,0.0002773,0.0002713,0.0003998,,,,,,,,,46281.0,         ACIS-7,u          ,25,33,4,16,8,5,13,4,0,4,16.75,1205.131,False,False,False,1.591e-15,1.458e-15,1.724e-15,7.0,1.0,4.657e-07,4.0,0.56,6.511e-08,6.0,0.999,3.802e-07,5.0,0.969,4.462e-07,4.0,0.672,5.789e-07,11,0,0,0,0,0
112,CXOU J100517.1-07421,BH0022,0,0.0,ACIS,acisfJ1005111m074412_001, 2CXO J100517.1-074217,151.3216,-7.70486,2040,0,0.0,0.0,5.7454e-05,0.0,0.0,1.1761,5.808e-07,3.644e-07,7.857e-07,7.918e-16,4.968e-16,1.071e-15,False,1.3081,0.0,2.6163,False,0.00026852,0.00016848,0.00036329,30.35,,,32.17,,108903114.163,108940566.963,37452.8,2001-06-14T10:51:54,2001-06-14T21:16:07,52074.45271,50814.0,1.048e-06,6.85e-07,1.39e-06,0.00032589,0.00021308,0.00043243,2.435,10.99,69,0.0,0.0,8.672e-16,0.0,0.0,2.1246,0.0,0.0,2.564e-07,9.9294,6.2302,13.434,3.5376e-05,0.0,7.0751e-05,2.97,1.0,0.0,2.76,0.0,0.0,0.0,3.9376e-05,1.13e-15,6.63e-16,1.596e-15,0.0,0.0,1.78e-16,0.0,0.0,2.721e-16,1.021e-07,0.0,2.042e-07,12.051,7.8795,15.991,0.0,0.0,1.405e-07,0.5609,-0.0618,1.0,-0.6971,-0.9163,-0.4179,-0.9994,-1.0,-0.6077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,    0.725,    0.462,    0.720,0.0001215,0.0003317,0.0002396,0.0007338,,,,,,,,,,,,,,,,,1.0,    0.564,    0.237,    0.522,2.566e-05,0.0002728,0.0002489,0.0004465,,,,,,,,,36978.6,         ACIS-7,u          ,11,25,1,13,1,4,9,12,0,12,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
113,CXOU J100517.1-07421,BH0022,1,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,11268,0,0.0,0.0,7.0819e-05,3.4388,1.2202,5.5465,3.213e-07,1.563e-07,4.776e-07,5.847e-16,2.845e-16,8.692e-16,False,0.0,0.0,1.235,False,0.00014135,6.8764e-05,0.00021011,10.72,,,11.12,,380941371.95,380982472.75,41100.8,2010-01-27T01:02:52,2010-01-27T12:27:53,55223.04366,50814.0,4.528e-07,2.383e-07,6.673e-07,0.0001647,8.6683e-05,0.00024271,0.895,178.64,512,0.0,0.0,6.273e-16,0.0,0.0,2.1288,2.137e-06,7.582e-07,3.447e-06,5.7359,2.7905,8.5264,0.0,0.0,3.5965e-05,2.11,0.0,0.0,2.0,1.59,8.4741e-05,3.0069e-05,0.00013668,4.963e-16,1.955e-16,7.971e-16,9.492e-16,4.52e-17,1.853e-15,0.0,0.0,1.769e-16,0.0,0.0,7.362e-08,6.6835,3.5176,9.8494,0.0,0.0,1.185e-07,-0.9994,-1.0,0.1555,-0.9994,-1.0,-0.6252,-0.9994,-1.0,-0.4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40580.4,         ACIS-7,u          ,6,42,0,22,1,10,5,10,3,20,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
114,CXOU J100517.1-07421,BH0022,2,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,12095,0,4.69e-05,1.7587e-05,7.6212e-05,1.2556,0.0,2.5113,1.716e-07,8.348e-08,2.551e-07,3.536e-16,1.72e-16,5.256e-16,False,4.4145,1.7934,6.8976,False,7.548e-05,3.672e-05,0.0001122,22.15,     8.69,,12.16,,381163594.687,381240247.486,76652.8,2010-01-29T14:46:35,2010-01-30T12:04:07,55225.61568,50814.0,4.691e-07,3.127e-07,6.254e-07,0.00017066,0.00011377,0.00022755,0.895,178.62,512,4.769e-16,1.284e-16,8.255e-16,3.5495,1.331,5.7679,4.188e-07,0.0,8.377e-07,5.7125,2.779,8.4915,5.8329e-05,2.3696e-05,9.1139e-05,3.0,1.73,1.6,2.0,1.0,1.6591e-05,0.0,3.3182e-05,9.95e-16,6.243e-16,1.346e-15,0.0,0.0,2.279e-16,1.616e-16,5.735e-17,2.659e-16,1.41e-07,5.729e-08,2.203e-07,12.916,8.6106,17.221,7.848e-08,2.943e-08,1.275e-07,0.346,-0.0394,0.6627,-0.0887,-0.4354,0.2555,-0.4172,-0.6989,-0.0743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.460,    0.313,    0.373,7.021e-06,0.0001565,0.0001548,0.0002250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75682.2,         ACIS-7,u          ,12,86,4,50,3,18,5,16,1,42,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
115,CXOU J100517.1-07421,BH0022,3,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,13817,0,5.292e-05,3.24e-05,7.3441e-05,7.538,4.1459,10.742,3.165e-07,2.374e-07,3.956e-07,8.302e-16,6.227e-16,1.038e-15,False,6.3957,3.0202,9.5935,False,0.00012553,9.4149e-05,0.00015691,103.97,    12.12,    28.67,66.33,,443283997.639,443458230.04,174232.401,2012-01-18T14:26:38,2012-01-20T14:50:30,55944.60182,50814.0,5.836e-07,4.642e-07,6.963e-07,0.00020733,0.00016492,0.00024738,1.035,181.71,512,9.52e-16,4.624e-16,1.442e-15,9.1,5.5714,12.629,1.58e-06,8.69e-07,2.252e-06,21.586,16.189,26.982,3.7194e-05,1.7564e-05,5.5791e-05,5.03,1.95,2.58,4.0,2.29,4.3837e-05,2.411e-05,6.2468e-05,1.859e-15,1.465e-15,2.253e-15,0.0,0.0,1.83e-16,2.081e-16,1.274e-16,2.887e-16,9.22e-08,4.354e-08,1.383e-07,35.651,28.359,42.538,9.15e-08,5.602e-08,1.27e-07,0.0487,-0.263,0.3342,-0.5484,-0.7252,-0.3479,-0.5621,-0.7089,-0.3979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,    0.525,    0.727,    0.343,1.102e-05,0.0001951,0.0001925,0.0003770,,,,,,,,,2.0,    0.712,    0.865,    0.991,1.613e-05,4.610e-05,3.379e-05,8.698e-05,2.0,    0.763,    0.937,    0.669,3.981e-05,0.0001148,7.497e-05,0.0001546,,,,,,,,,171955.9,         ACIS-7,u          ,34,185,6,98,8,35,20,37,7,68,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
116,CXOU J100517.1-07421,BH0022,4,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,13819,1,0.0,0.0,1.7048e-05,2.2238,0.38674,4.0608,4.158e-07,2.797e-07,5.518e-07,9.58e-16,6.445e-16,1.272e-15,False,0.0,0.0,1.2554,False,0.00016483,0.00011089,0.00021878,19.9,,,27.51,,444003718.934,444080273.435,76554.501,2012-01-26T22:21:59,2012-01-27T19:37:53,55952.93193,50814.0,4.451e-07,2.939e-07,5.962e-07,0.00015865,0.00010477,0.00021252,1.016,173.92,512,0.0,0.0,3.939e-16,0.0,0.0,1.288,1.066e-06,1.854e-07,1.946e-06,12.454,8.3779,16.529,0.0,0.0,2.2155e-05,2.94,0.0,0.0,3.06,1.21,2.9433e-05,5.1187e-06,5.3747e-05,7.455e-16,4.307e-16,1.06e-15,0.0,0.0,3.53e-16,0.0,0.0,8.917e-17,0.0,0.0,4.098e-08,11.986,7.9155,16.057,0.0,0.0,2.943e-08,0.9994,-0.2155,1.0,-0.9994,-1.0,-0.8151,-0.9994,-1.0,-0.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,    0.554,    0.767,    0.951,1.764e-05,0.0001437,0.0001339,0.0002732,,,,,,,,,,,,,,,,,1.0,    0.554,    0.767,    0.951,1.764e-05,0.0001437,0.0001339,0.0002732,,,,,,,,,75554.3,         ACIS-7,u          ,11,84,0,41,0,15,11,14,2,33,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
117,CXOU J100517.1-07421,BH0022,5,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,13820,1,6.7079e-05,4.4719e-05,8.9439e-05,7.5422,4.1482,10.748,3.107e-07,2.342e-07,3.871e-07,6.658e-16,5.019e-16,8.297e-16,False,0.0,0.0,2.2081,False,0.0001231,9.2799e-05,0.0001534,91.81,,    34.09,65.98,    11.37,444410672.998,444597319.7,186646.702,2012-01-31T15:24:33,2012-02-02T19:15:20,55957.64205,50814.0,5.324e-07,4.235e-07,6.353e-07,0.00018972,0.00015091,0.00022637,1.016,173.89,512,0.0,0.0,1.162e-16,12.356,8.2377,16.475,1.486e-06,8.171e-07,2.117e-06,22.676,17.094,28.258,0.0,0.0,9.9894e-06,5.03,0.0,3.0,4.06,2.29,4.0944e-05,2.2519e-05,5.8345e-05,8.579e-16,6.591e-16,1.046e-15,0.0,0.0,1.119e-16,2.512e-16,1.675e-16,3.349e-16,0.0,0.0,2.966e-08,34.948,27.8,41.7,1.158e-07,7.723e-08,1.545e-07,-0.9994,-1.0,-0.5928,-0.9994,-1.0,-0.8264,-0.4672,-0.619,-0.3017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,    0.597,    0.662,    0.186,1.291e-05,0.0001768,0.0001735,0.0003995,,,,,,,,,0.0,    0.490,    0.328,    0.508,1.944e-06,5.893e-05,5.848e-05,8.760e-05,1.0,    0.533,    0.874,    0.663,5.825e-06,0.0001125,0.0001110,0.0001989,,,,,,,,,184208.0,         ACIS-7,u          ,33,161,1,90,11,33,21,37,7,62,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
118,CXOU J100517.1-07421,BH0022,6,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,13821,1,1.45e-05,2.5217e-06,2.6478e-05,3.0487,0.87106,5.2263,2.285e-07,1.563e-07,2.966e-07,4.071e-16,2.786e-16,5.286e-16,False,8.6598,5.0829,12.237,False,9.0557e-05,6.196e-05,0.00011757,53.44,    12.33,,42.44,,444650400.123,444810505.825,160105.701,2012-02-03T10:00:00,2012-02-05T06:28:26,55960.41667,50814.0,4.284e-07,3.23e-07,5.339e-07,0.0001528,0.00011519,0.00019041,1.016,173.89,512,9.377e-16,5.115e-16,1.343e-15,2.2912,0.39847,4.1839,7.005e-07,2.001e-07,1.201e-06,14.309,9.7905,18.577,5.4804e-05,3.2168e-05,7.7441e-05,4.06,2.42,1.21,3.26,1.4,1.9294e-05,5.5125e-06,3.3075e-05,1.34e-15,9.998e-16,1.681e-15,2.816e-15,4.897e-16,5.019e-15,6.283e-17,1.093e-17,1.147e-16,1.351e-07,7.929e-08,1.909e-07,24.144,18.201,30.088,2.502e-08,4.352e-09,4.57e-08,0.7083,0.4528,0.8963,-0.2511,-0.4791,-0.0156,-0.8107,-0.935,-0.6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.465,    0.545,    0.731,6.679e-06,0.0001437,0.0001419,0.0002150,,,,,,,,,,,,,,,,,0.0,    0.480,    0.539,    0.829,2.947e-06,8.120e-05,8.049e-05,0.0001195,,,,,,,,,158013.8,         ACIS-7,u          ,23,141,8,88,2,28,13,27,3,57,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
119,CXOU J100517.1-07421,BH0022,7,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,13822,0,3.5151e-05,1.6599e-05,5.2727e-05,9.4864,5.808,13.165,3.071e-07,2.229e-07,3.863e-07,5.662e-16,4.11e-16,7.123e-16,False,1.6939,0.0,3.3109,False,0.00012188,8.8463e-05,0.00015334,66.86,,    11.91,73.87,    12.59,443523287.251,443685624.04,162336.789,2012-01-21T08:54:47,2012-01-23T06:00:24,55947.37138,50814.0,4.528e-07,3.43e-07,5.557e-07,0.00016125,0.00012216,0.0001979,1.035,181.7,512,3.696e-16,1.607e-17,7.071e-16,5.6318,2.6594,8.4477,2.136e-06,1.308e-06,2.964e-06,19.528,14.173,24.567,1.0573e-05,0.0,2.0665e-05,4.26,1.02,1.95,3.76,2.58,5.921e-05,3.6251e-05,8.2169e-05,1e-15,7.419e-16,1.258e-15,2.638e-14,1.636e-14,3.588e-14,1.41e-16,6.658e-17,2.115e-16,2.611e-08,0.0,5.104e-08,25.835,19.572,31.707,6.069e-08,2.866e-08,9.104e-08,-0.3298,-0.6964,0.0781,-0.8407,-0.9525,-0.6839,-0.6821,-0.8189,-0.5128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.427,    0.197,    0.014,6.217e-06,0.0001540,0.0001526,0.0002167,,,,,,,,,,,,,,,,,0.0,    0.458,    0.217,    0.403,4.253e-06,0.0001109,0.0001100,0.0001596,,,,,,,,,160215.7,         ACIS-7,u          ,25,178,2,91,5,37,18,36,9,89,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
120,CXOU J100517.1-07421,BH0022,8,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,14383,2,7.6231e-05,4.5414e-05,0.00010543,7.7524,4.538,10.967,2.157e-07,1.353e-07,2.918e-07,5.531e-16,3.471e-16,7.483e-16,False,0.0,0.0,1.2719,False,8.4827e-05,5.3225e-05,0.00011477,37.96,,    22.71,25.45,    16.84,449895656.151,450016717.352,121061.201,2012-04-04T03:00:56,2012-04-05T12:38:37,56021.12565,50814.0,4.27e-07,3.06e-07,5.408e-07,0.00015264,0.00010939,0.00019334,1.121,33.67,512,0.0,0.0,2.283e-16,9.1081,5.4261,12.596,2.45e-06,1.434e-06,3.466e-06,10.135,6.3593,13.712,0.0,0.0,1.0645e-05,3.64,0.0,2.54,2.76,2.41,6.4884e-05,3.7981e-05,9.1788e-05,7.002e-16,4.668e-16,9.206e-16,0.0,0.0,7.203e-16,3.027e-16,1.804e-16,4.187e-16,0.0,0.0,2.616e-08,18.237,13.07,23.1,1.315e-07,7.836e-08,1.819e-07,-0.9994,-1.0,-0.674,-0.9994,-1.0,-0.7851,-0.2573,-0.4853,-0.0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.467,    0.358,    0.131,6.524e-06,0.0001404,0.0001385,0.0002066,,,,,,,,,0.0,    0.487,    0.682,    0.253,2.183e-06,6.608e-05,6.564e-05,9.720e-05,0.0,    0.491,    0.279,    0.458,2.757e-06,7.434e-05,7.363e-05,0.0001096,0.0,    0.490,    0.844,    0.594,1.856e-06,5.782e-05,5.744e-05,8.550e-05,119479.4,         ACIS-7,u          ,17,110,0,54,8,21,9,23,7,33,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
121,CXOU J100517.1-07421,BH0022,9,0.0,ACIS,acisfJ1005142m074300_001, 2CXO J100517.1-074217,151.3216,-7.70486,14384,0,5.0895e-05,1.9086e-05,8.2704e-05,4.3797,1.858,6.7686,2.879e-07,1.685e-07,4.073e-07,8.446e-16,5.027e-16,1.186e-15,False,1.3818,0.0,2.6909,False,0.00011317,6.6244e-05,0.00016009,22.88,,,21.6,,450123348.188,450193959.989,70611.801,2012-04-06T18:15:48,2012-04-07T13:52:40,56023.76097,50814.0,4.803e-07,3.172e-07,6.435e-07,0.0001717,0.00011338,0.00023001,1.12,33.69,512,0.0,0.0,3.178e-16,3.5468,1.3301,5.7636,2.379e-06,1.009e-06,3.677e-06,7.8866,4.6165,11.157,1.9828e-05,0.0,3.8613e-05,2.94,1.03,1.6,2.41,1.78,6.2846e-05,2.6662e-05,9.7125e-05,1.079e-15,6.691e-16,1.468e-15,3.261e-15,6.521e-16,5.739e-15,2.27e-16,8.514e-17,3.69e-16,4.869e-08,0.0,9.483e-08,11.965,7.9016,16.029,8.784e-08,3.294e-08,1.427e-07,-0.2511,-0.669,0.2292,-0.732,-0.9375,-0.4566,-0.5646,-0.7851,-0.2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,    0.472,    0.663,    0.629,7.460e-06,0.0001558,0.0001537,0.0002245,,,,,,,,,,,,,,,,,0.0,    0.485,    0.319,    0.800,3.954e-06,9.913e-05,9.813e-05,0.0001439,,,,,,,,,69689.2,         ACIS-7,u          ,11,76,1,30,3,12,7,15,4,20,11.12,458.2053,False,False,False,8.215e-16,7.11e-16,9.319e-16,0.0,0.125,5.415e-07,5.0,0.961,1.071e-07,5.0,0.875,4.494e-08,0.0,0.263,2.943e-07,5.0,0.957,1.598e-06,11,0,0,0,0,0
