index,class,hea_class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
430,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
431,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
432,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
433,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
434,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
435,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
436,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
437,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
438,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-08,0.0,1.56e-07,4.1e-07,0,0.18,3.03e-07,0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.0,5.93e-08,4.81e-08,0,0.0,0.0,0,0.0,0.0,-0.463,0.0,5.22e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-08,0.0,6.07e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-16,5.17e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09e-08,3.8e-08,1.72e-07,2.49e-07,0,0.334,2.76e-07,0,0.451
439,0.0,1600,6.56e-16,0.0,3.92e-15,3.07e-15,3.12e-15,3.07e-15,3.12e-15,0.794,0.784,1.44e-06,1.46e-06,1.43e-06,1.41e-06,0,0.0526,9.64e-07,0,0.0,7.8e-07,0.0,0.895,0.0,2.49e+21,0.0,0.746,3.43,0.0,1.16e+22,0.0,2.79e-06,0.0,0.877,0.0,3.84e-15,3.52e-15,3.83e-15,4.55e-15,4.56e-15,0.0,0.0,5.03e-15,5.06e-15,3.88e-15,3.91e-15,4.17e-15,4.2e-15,4.48e-15,4.51e-15,0.756,0.716,6.86e-07,6.88e-07,6.62e-07,6.62e-07,0,0.311,1.68e-07,0,0.0,0.442,0.627,0.252,6.86e-16,0.0,0.0,6.59e-16,6.9e-16,6.78e-16,7.09e-16,6.53e-16,6.83e-16,6.48e-16,6.78e-16,0.362,0.563,2.66e-07,2.78e-07,2.61e-07,2.5e-07,0,0.291,4.36e-07,0,0.0,4.13e-06,0.0,2.45,0.0,1.5e+22,0.0,0.931,2.44e-16,2.51e-16,0.0,0.0,2.57e-16,2.65e-16,2.43e-16,2.5e-16,2.59e-16,2.67e-16,2.63e-16,2.71e-16,0.907,0.914,1.58e-07,1.63e-07,1.59e-07,1.52e-07,0,0.32,3.04e-07,0,0.0
440,0.0,1600,6.56e-16,0.0,3.92e-15,3.07e-15,3.12e-15,3.07e-15,3.12e-15,0.794,0.784,1.44e-06,1.46e-06,1.43e-06,1.41e-06,0,0.0526,9.64e-07,0,0.0,7.8e-07,0.0,0.895,0.0,2.49e+21,0.0,0.746,3.43,0.0,1.16e+22,0.0,2.79e-06,0.0,0.877,0.0,3.84e-15,3.52e-15,3.83e-15,4.55e-15,4.56e-15,0.0,0.0,5.03e-15,5.06e-15,3.88e-15,3.91e-15,4.17e-15,4.2e-15,4.48e-15,4.51e-15,0.756,0.716,6.86e-07,6.88e-07,6.62e-07,6.62e-07,0,0.311,1.68e-07,0,0.0,0.442,0.627,0.252,6.86e-16,0.0,0.0,6.59e-16,6.9e-16,6.78e-16,7.09e-16,6.53e-16,6.83e-16,6.48e-16,6.78e-16,0.362,0.563,2.66e-07,2.78e-07,2.61e-07,2.5e-07,0,0.291,4.36e-07,0,0.0,4.13e-06,0.0,2.45,0.0,1.5e+22,0.0,0.931,2.44e-16,2.51e-16,0.0,0.0,2.57e-16,2.65e-16,2.43e-16,2.5e-16,2.59e-16,2.67e-16,2.63e-16,2.71e-16,0.907,0.914,1.58e-07,1.63e-07,1.59e-07,1.52e-07,0,0.32,3.04e-07,0,0.0
441,0.0,1600,6.56e-16,0.0,3.92e-15,3.07e-15,3.12e-15,3.07e-15,3.12e-15,0.794,0.784,1.44e-06,1.46e-06,1.43e-06,1.41e-06,0,0.0526,9.64e-07,0,0.0,7.8e-07,0.0,0.895,0.0,2.49e+21,0.0,0.746,3.43,0.0,1.16e+22,0.0,2.79e-06,0.0,0.877,0.0,3.84e-15,3.52e-15,3.83e-15,4.55e-15,4.56e-15,0.0,0.0,5.03e-15,5.06e-15,3.88e-15,3.91e-15,4.17e-15,4.2e-15,4.48e-15,4.51e-15,0.756,0.716,6.86e-07,6.88e-07,6.62e-07,6.62e-07,0,0.311,1.68e-07,0,0.0,0.442,0.627,0.252,6.86e-16,0.0,0.0,6.59e-16,6.9e-16,6.78e-16,7.09e-16,6.53e-16,6.83e-16,6.48e-16,6.78e-16,0.362,0.563,2.66e-07,2.78e-07,2.61e-07,2.5e-07,0,0.291,4.36e-07,0,0.0,4.13e-06,0.0,2.45,0.0,1.5e+22,0.0,0.931,2.44e-16,2.51e-16,0.0,0.0,2.57e-16,2.65e-16,2.43e-16,2.5e-16,2.59e-16,2.67e-16,2.63e-16,2.71e-16,0.907,0.914,1.58e-07,1.63e-07,1.59e-07,1.52e-07,0,0.32,3.04e-07,0,0.0
442,0.0,1600,6.56e-16,0.0,3.92e-15,3.07e-15,3.12e-15,3.07e-15,3.12e-15,0.794,0.784,1.44e-06,1.46e-06,1.43e-06,1.41e-06,0,0.0526,9.64e-07,0,0.0,7.8e-07,0.0,0.895,0.0,2.49e+21,0.0,0.746,3.43,0.0,1.16e+22,0.0,2.79e-06,0.0,0.877,0.0,3.84e-15,3.52e-15,3.83e-15,4.55e-15,4.56e-15,0.0,0.0,5.03e-15,5.06e-15,3.88e-15,3.91e-15,4.17e-15,4.2e-15,4.48e-15,4.51e-15,0.756,0.716,6.86e-07,6.88e-07,6.62e-07,6.62e-07,0,0.311,1.68e-07,0,0.0,0.442,0.627,0.252,6.86e-16,0.0,0.0,6.59e-16,6.9e-16,6.78e-16,7.09e-16,6.53e-16,6.83e-16,6.48e-16,6.78e-16,0.362,0.563,2.66e-07,2.78e-07,2.61e-07,2.5e-07,0,0.291,4.36e-07,0,0.0,4.13e-06,0.0,2.45,0.0,1.5e+22,0.0,0.931,2.44e-16,2.51e-16,0.0,0.0,2.57e-16,2.65e-16,2.43e-16,2.5e-16,2.59e-16,2.67e-16,2.63e-16,2.71e-16,0.907,0.914,1.58e-07,1.63e-07,1.59e-07,1.52e-07,0,0.32,3.04e-07,0,0.0
443,0.0,1600,5.05e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.14e-07,1.76e-07,4,0.656,4.23e-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-16,4.11e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09e-08,0.0,3.22e-08,4.2e-08,0,0.263,5.93e-07,0,0.0,0.535,0.999,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29e-08,0.0,3.86e-08,5.02e-08,0,0.397,1.07e-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.981,0.0,3.26e-08,8.41e-08,5.48e-08,0,0.199,1.06e-07,0,0.0
444,0.0,1600,5.05e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.14e-07,1.76e-07,4,0.656,4.23e-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-16,4.11e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09e-08,0.0,3.22e-08,4.2e-08,0,0.263,5.93e-07,0,0.0,0.535,0.999,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29e-08,0.0,3.86e-08,5.02e-08,0,0.397,1.07e-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.981,0.0,3.26e-08,8.41e-08,5.48e-08,0,0.199,1.06e-07,0,0.0
445,0.0,1600,4.02e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-07,2.8e-07,2.47e-07,2.62e-07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-08,2.71e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,1.46e-07,8.33e-08,9e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-16,1.21e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,8.23e-08,9.07e-08,9.16e-08,0,0.0,0.0,0,0.0
446,0.0,1600,4.02e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-07,2.8e-07,2.47e-07,2.62e-07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-08,2.71e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,1.46e-07,8.33e-08,9e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-16,1.21e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,8.23e-08,9.07e-08,9.16e-08,0,0.0,0.0,0,0.0
447,0.0,1600,4.02e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-07,2.8e-07,2.47e-07,2.62e-07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-08,2.71e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,1.46e-07,8.33e-08,9e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-16,1.21e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,8.23e-08,9.07e-08,9.16e-08,0,0.0,0.0,0,0.0
448,0.0,1600,4.02e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-07,2.8e-07,2.47e-07,2.62e-07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-08,2.71e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,1.46e-07,8.33e-08,9e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-16,1.21e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,8.23e-08,9.07e-08,9.16e-08,0,0.0,0.0,0,0.0
449,0.0,1600,4.02e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-07,2.8e-07,2.47e-07,2.62e-07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-08,2.71e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,1.46e-07,8.33e-08,9e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-16,1.21e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,8.23e-08,9.07e-08,9.16e-08,0,0.0,0.0,0,0.0
450,0.0,1600,4.02e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-07,2.8e-07,2.47e-07,2.62e-07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-08,2.71e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,1.46e-07,8.33e-08,9e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-16,1.21e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,8.23e-08,9.07e-08,9.16e-08,0,0.0,0.0,0,0.0
451,0.0,1600,4.02e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-07,2.8e-07,2.47e-07,2.62e-07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-08,2.71e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,1.46e-07,8.33e-08,9e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-16,1.21e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,8.23e-08,9.07e-08,9.16e-08,0,0.0,0.0,0,0.0
452,0.0,1600,4.02e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-07,2.8e-07,2.47e-07,2.62e-07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-08,2.71e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,1.46e-07,8.33e-08,9e-08,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-16,1.21e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,8.23e-08,9.07e-08,9.16e-08,0,0.0,0.0,0,0.0
