obs_id,src_id,num_obs,sepn,name,src_n,ra,dec,livetime,significance,likelihood,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,streak_src_flag,likelihood_b,likelihood_h,likelihood_m,likelihood_s,likelihood_u,gti_elapse,photflux_aper_b,photflux_aper_lolim_b,photflux_aper_hilim_b,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,photflux_aper_u,photflux_aper_lolim_u,photflux_aper_hilim_u,src_rate_aper_hilim_h,flux_significance_b,flux_significance_h,flux_significance_m,flux_significance_s,flux_significance_u,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_u,flux_aper_lolim_u,flux_aper_hilim_u,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_hs,hard_hs_lolim,hard_hs_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_index_u,var_prob_u,ks_prob_u,kp_prob_u,var_sigma_u,var_mean_u,var_min_u,var_max_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_s,var_inter_prob_s,var_inter_sigma_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u
CV_30_obs_23,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,ASASSN-15bx,10.58622,41.26886,3965.3,4.94,126.797,0.0,0.0,1.485e-06,0.0,0.0,2.023e-15,False,,,,,,4961.4,1.323e-06,0.0,2.647e-06,0.0,0.0,7.747e-15,0.0,0.0,7.656e-05,0.00036181,1.0,0.0,1.14,0.0,0.0,0.0,0.0,2.64e-15,0.0,0.0,4.293e-14,1.614e-15,2.306e-16,2.9980000000000002e-15,0.0,0.0,9.092e-07,8.221999999999998e-07,7.83e-08,1.527e-06,-0.9994,-1.0,0.0069,-0.9994,-1.0,0.1468,-0.0762,-0.5078,0.6952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,3.487e-05,,,,,,,,,,,,
CV_30_obs_24,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,ASASSN-15bx,10.58622,41.26886,4051.4,4.94,126.797,0.0,0.0,2.034e-06,0.0,0.0,2.77e-15,False,,,,,,5067.6,0.0,0.0,2.042e-06,0.0,0.0,1.06e-14,0.0,0.0,9.414e-05,0.00036859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2270000000000001e-14,0.0,0.0,6.115e-14,0.0,0.0,2.705e-15,0.0,0.0,1.471e-06,0.0,0.0,1.055e-06,0.9994,-0.2005,1.0,-0.9994,-1.0,0.2217,-0.9994,-1.0,0.0531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,3.487e-05,,,,,,,,,,,,
CV_30_obs_25,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,ASASSN-15bx,10.58622,41.26886,4140.2,4.94,126.797,0.0,0.0,1.36e-06,0.0,0.0,1.852e-15,False,,,,,,5180.4,0.0,0.0,1.4480000000000004e-06,0.0,0.0,7.48e-15,0.0,0.0,7.855e-05,0.00037025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.698e-15,0.0,0.0,4.405e-14,0.0,0.0,1.953e-15,0.0,0.0,8.523000000000002e-07,0.0,0.0,7.618000000000002e-07,0.9994,-0.3204,1.0,-0.9994,-1.0,0.1243,-0.9994,-1.0,0.0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,3.487e-05,,,,,,,,,,,,
CV_30_obs_26,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,ASASSN-15bx,10.58622,41.26886,4060.7,4.94,126.797,0.0,0.0,2.277e-06,0.0,0.0,3.101e-15,False,,,,,,5080.8,0.0,0.0,2.042e-06,0.0,0.0,1.158e-14,0.0,0.0,0.0001447,0.00036838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2759999999999999e-14,0.0,0.0,8.114e-14,0.0,0.0,3.1e-15,0.0,0.0,1.6069999999999996e-06,0.0,0.0,1.209e-06,0.9994,-0.2267,1.0,-0.9994,-1.0,0.20800000000000002,-0.9994,-1.0,0.0656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,3.487e-05,,,,,,,,,,,,
CV_30_obs_27,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,ASASSN-15bx,10.58622,41.26886,3965.3,4.94,126.797,0.0,0.0,1.501e-06,0.0,0.0,2.044e-15,False,,,,,,4961.4,0.0,0.0,1.51e-06,0.0,0.0,8.127e-15,0.0,0.0,8.499999999999999e-05,0.00038788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.073999999999999e-15,0.0,0.0,5.4170000000000004e-14,0.0,0.0,2.125e-15,0.0,0.0,1.127e-06,0.0,0.0,6.446999999999999e-07,0.9994,-0.1068,1.0,-0.9994,-1.0,0.2367,-0.9994,-1.0,-0.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,3.487e-05,,,,,,,,,,,,
CV_30_obs_28,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,ASASSN-15bx,10.58622,41.26886,4032.6,4.94,126.797,0.0,0.0,1.433e-06,0.0,0.0,1.9519999999999998e-15,False,,,,,,5044.8,0.0,0.0,1.461e-06,0.0,0.0,7.186e-15,0.0,0.0,7.173e-05,0.00035512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78e-15,0.0,0.0,3.862e-14,0.0,0.0,2.004e-15,0.0,0.0,8.05e-07,0.0,0.0,6.371e-07,0.9994,-0.243,1.0,-0.9994,-1.0,0.1143,-0.9994,-1.0,-0.0319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,3.487e-05,,,,,,,,,,,,
CV_31_obs_0,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,59044.6,3.43,112.7274,2.064e-07,1.06e-07,3.067e-07,3.5839999999999997e-16,1.841e-16,5.327999999999999e-16,False,10.98,,,11.44,,66106.86099999999,3.1e-07,1.55e-07,4.65e-07,0.0,0.0,3.296e-16,3.413e-07,5.935e-08,6.232e-07,3.5811e-05,2.0,0.0,0.0,2.06,1.21,3.292e-16,9.681e-17,5.518e-16,1.072e-15,2.573e-16,1.844e-15,,,,0.0,0.0,1.005e-07,0.0,0.0,3.1880000000000005e-08,0.9994,0.183,1.0,-0.9994,-1.0,-0.3479,-0.9994,-1.0,-0.7277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_1,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,31673.8,3.43,112.7274,2.836e-07,8.103999999999999e-08,4.862e-07,5.65e-16,1.6140000000000002e-16,9.685e-16,False,10.33,,,,,32080.0,4.122e-07,1.325e-07,6.919e-07,,,,0.0,0.0,1.81e-06,3.8332e-05,1.47,0.0,0.0,1.4,0.0,4.623e-16,6.304e-17,8.615999999999999e-16,,,,1.631e-16,0.0,3.16e-16,0.0,0.0,9.776e-08,0.0,0.0,1.5630000000000002e-07,-0.9994,-1.0,0.1393,-0.9994,-1.0,-0.4991,-0.9994,-1.0,-0.3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.489,0.027000000000000003,0.127,5.547e-06,0.00012470000000000002,0.00012319999999999999,0.0001825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_2,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,31673.8,3.43,112.7274,4.932e-07,2.255e-07,7.468000000000002e-07,9.974e-16,4.559999999999999e-16,1.5099999999999999e-15,False,13.33,,,14.41,,32080.0,9.209e-07,5.116e-07,1.31e-06,1.998e-15,7.493e-16,3.1850000000000003e-15,0.0,0.0,1.808e-06,0.00018307,2.31,1.64,0.0,1.89,0.0,2.604e-15,1.447e-15,3.704e-15,,,,,,,3.018e-07,1.132e-07,4.81e-07,0.0,0.0,7.145e-08,0.9994,0.609,1.0,-0.2836,-0.6027,0.0843,-0.9994,-1.0,-0.7477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.475,0.326,0.6779999999999999,1.517e-05,0.00024940000000000004,0.00024330000000000003,0.00036289999999999993,,,,,,,,,,,,,,,,,0.0,0.486,0.325,0.457,7.672e-06,0.00015590000000000002,0.0001535,0.00022769999999999998,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_3,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,4691.1,3.43,112.7274,0.0,0.0,7.211e-07,,,,False,,,,,,4905.0,0.0,0.0,8.97e-07,,,,0.0,0.0,1.028e-05,0.00026772,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,6.816e-07,0.0,0.0,4.506e-07,0.9994,-0.1855,1.0,-0.9994,-1.0,0.3354,-0.9994,-1.0,0.1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_4,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,65237.5,3.43,112.7274,3.724e-07,2.483e-07,4.965999999999999e-07,5.961000000000001e-16,3.9739999999999996e-16,7.947999999999999e-16,False,35.15,,,40.68,8.0,66104.33099999999,5.527e-07,3.684e-07,7.369e-07,,,,6.06e-07,2.571e-07,9.365e-07,1.8322e-05,3.0,0.0,0.0,3.0,1.78,5.256e-16,3.085e-16,7.312e-16,1.661e-15,7.328999999999999e-16,2.541e-15,0.0,0.0,1.413e-16,0.0,0.0,4.463e-08,0.0,0.0,5.917999999999999e-08,-0.9994,-1.0,0.2317,-0.9994,-1.0,-0.7814,-0.9994,-1.0,-0.7202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.461,0.736,0.561,1.014e-05,0.00019669999999999998,0.0001931,0.0002816,,,,,,,,,,,,,,,,,0.0,0.469,0.6940000000000001,0.569,9.36e-06,0.0001815,0.00017819999999999997,0.000262,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_5,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,5734.6,3.43,112.7274,0.0,0.0,4.045e-07,,,,False,,,,,,6028.8,0.0,0.0,5.907e-07,,,,2.226e-06,1.31e-07,4.322e-06,0.00021577,0.0,0.0,0.0,0.0,1.06,,,,0.0,0.0,8.255000000000001e-16,,,,0.0,0.0,5.277e-07,0.0,0.0,3.43e-07,0.9994,-0.17300000000000001,1.0,0.9994,-0.253,1.0,-0.9994,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_6,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,5544.8,3.43,112.7274,0.0,0.0,9.517e-07,0.0,0.0,1.017e-15,False,,,,,,5829.257,0.0,0.0,1.028e-06,,,,0.0,0.0,1.948e-06,0.00022403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14e-15,,,,,,,0.0,0.0,5.634000000000001e-07,0.0,0.0,3.4e-07,0.9994,-0.1418,1.0,-0.9994,-1.0,0.0981,-0.9994,-1.0,-0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_7,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,1928.3,3.43,112.7274,0.0,0.0,1.195e-06,,,,False,,,,,,5579.2,0.0,0.0,1.765e-06,,,,0.0,0.0,1.283e-05,0.00064343,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,7.125e-15,,,,0.0,0.0,1.509e-06,0.0,0.0,9.861e-07,0.9994,-0.1743,1.0,0.9994,-1.0,1.0,-0.9994,-1.0,0.2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_8,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,68771.4,3.43,112.7274,1.72e-07,8.6e-08,2.58e-07,2.8700000000000003e-16,1.4350000000000001e-16,4.305e-16,False,18.78,,8.93,11.42,11.64,69681.8,4.355e-07,2.7e-07,5.922999999999999e-07,0.0,0.0,3.2410000000000003e-16,5.78e-07,2.452e-07,8.933e-07,3.7245e-05,2.7,0.0,1.78,2.0,1.78,5.176e-16,2.651e-16,7.575e-16,2.34e-16,8.070000000000001e-17,3.8739999999999994e-16,2.391e-16,1.014e-16,3.695e-16,0.0,0.0,8.625e-08,1.042e-07,4.421e-08,1.611e-07,-0.7695,-1.0,-0.1081,-0.9994,-1.0,-0.3442,-0.2823,-0.5828,0.0618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.49200000000000005,0.126,0.465,8.632e-06,0.0001579,0.000155,0.00024330000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_9,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,65240.7,3.43,112.7274,2.508e-07,1.494e-07,3.522e-07,4.3069999999999993e-16,2.566e-16,6.047999999999999e-16,False,28.96,,,28.51,,66104.4,4.251e-07,2.603e-07,5.813e-07,,,,7.626e-07,3.601e-07,1.165e-06,1.8305e-05,2.65,0.0,1.21,2.47,1.89,4.3360000000000003e-16,2.1680000000000002e-16,6.504e-16,3.721e-16,1.6909999999999998e-16,5.751e-16,1.7190000000000002e-16,3.582e-17,3.0800000000000003e-16,0.0,0.0,4.463e-08,5.599e-08,9.738e-09,1.022e-07,-0.9994,-1.0,-0.14800000000000002,-0.9994,-1.0,-0.6914,-0.6371,-0.8601,-0.3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.505,0.525,0.82,8.537e-06,0.00015130000000000002,0.0001486,0.0002395,,,,,,,,,,,,,,,,,0.0,0.48,0.15,0.349,5.24e-06,0.000121,0.0001196,0.0001766,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_10,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,5307.0,3.43,112.7274,0.0,0.0,4.309e-07,,,,False,,,,,,5579.2,0.0,0.0,6.156e-07,,,,0.0,0.0,4.649e-06,0.00024118,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,8.164e-15,,,,0.0,0.0,5.628e-07,0.0,0.0,3.694e-07,0.9994,-0.1818,1.0,0.9994,-1.0,1.0,-0.9981,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_31_obs_11,CV_31,12,0.1547818, 2CXO J002359.4-720438,CXOGlb_J002359.3-720438,5.997523,-72.07739000000002,3874.2,3.43,112.7274,0.0,0.0,9.85e-07,,,,False,,,,,,4050.9,0.0,0.0,1.192e-06,,,,0.0,0.0,1.418e-05,0.00036429,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,9.322e-07,0.0,0.0,6.206e-07,0.9994,-0.2117,1.0,-0.9994,-1.0,1.0,-0.9994,-1.0,0.1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.263,5.508e-07,,,,0.0,0.003,1.24e-07,0.0,0.282,3.025e-07,0.0,0.016,4.249e-07
CV_32_obs_0,CV_32,54,5.452854, 2CXO J004250.8+411551,AT2018ely,10.71182,41.26429,23238.3,3.78,80.04228,4.225e-07,7.682000000000001e-08,7.681999999999999e-07,9.410000000000001e-16,1.7109999999999998e-16,1.711e-15,False,11.96,20.47,,,,29073.601,1.2409999999999998e-06,6.77e-07,1.805e-06,4.07e-15,1.922e-15,6.104e-15,0.0,0.0,8.88e-06,0.00036655,2.2,2.0,,1.22,0.0,4.758e-15,2.643e-15,6.7670000000000005e-15,0.0,0.0,6.403e-15,,,,6.634000000000001e-07,3.2270000000000005e-07,9.861e-07,,,,,,,0.1324,-0.2505,0.5365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.489,0.501,0.223,1.122e-05,0.0002125,0.000207,0.00031099999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_1,CV_32,54,5.452854, 2CXO J004250.8+411551,AT2018ely,10.71182,41.26429,4073.5,3.78,80.04228,1.379e-06,6.567999999999999e-08,2.6930000000000003e-06,2.291e-15,1.091e-16,4.472e-15,False,,,,,,5097.6,1.967e-06,1.7879999999999999e-07,3.666e-06,8.870999999999999e-15,8.871000000000001e-16,1.686e-14,0.0,0.0,7.426e-05,0.00069068,1.13,1.08,0.0,1.05,0.0,8.477e-15,1.474e-15,1.548e-14,0.0,0.0,4.164e-14,0.0,0.0,1.932e-15,1.06e-06,5.2989999999999993e-08,2.014e-06,0.0,0.0,6.329e-07,0.9994,0.3079,1.0,-0.2498,-0.6952,0.3054,-0.9994,-1.0,-0.4241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_2,CV_32,54,5.452854, 2CXO J004250.8+411551,AT2018ely,10.71182,41.26429,3961.8,3.78,80.04228,2.68e-06,4.6609999999999997e-07,4.894e-06,2.8690000000000003e-15,2.732e-16,5.4649999999999995e-15,False,,,,,,4957.8,2.476e-06,3.377e-07,4.615e-06,0.0,0.0,8.763e-15,0.0,0.0,7.307e-05,0.00036403,1.16,0.0,0.0,1.21,0.0,2.426e-15,0.0,4.853e-15,0.0,0.0,4.683e-14,0.0,0.0,2.373e-15,0.0,0.0,1.215e-06,0.0,0.0,9.258e-07,0.9994,-0.2342,1.0,-0.9994,-1.0,-0.4216,-0.9994,-1.0,-0.5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_3,CV_32,54,5.452854, 2CXO J004250.8+411551,AT2018ely,10.71182,41.26429,4117.4,3.78,80.04228,0.0,0.0,1.381e-06,0.0,0.0,1.881e-15,False,,,,,,5124.0,0.0,0.0,1.844e-06,0.0,0.0,6.6450000000000005e-15,0.0,0.0,5.274e-05,0.00034856,0.0,0.0,1.09,0.0,0.0,0.0,0.0,2.534e-15,0.0,0.0,3.343e-14,1.77e-15,9.315e-17,3.3530000000000002e-15,0.0,0.0,9.216e-07,6.609999999999999e-07,3.4789999999999996e-08,1.252e-06,-0.9994,-1.0,0.0918,-0.9994,-1.0,0.163,-0.2461,-0.6452,0.5778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_4,CV_32,54,5.452854, 2CXO J004250.8+411551,AT2018ely,10.71182,41.26429,4132.7,3.78,80.04228,0.0,0.0,1.3330000000000002e-06,0.0,0.0,1.8149999999999997e-15,False,,,,,,5169.0,0.0,0.0,1.3780000000000002e-06,0.0,0.0,6.375e-15,0.0,0.0,4.427e-05,0.00033489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28e-15,0.0,0.0,2.483e-14,0.0,0.0,1.709e-15,0.0,0.0,8.842e-07,0.0,0.0,6.666e-07,0.9994,-0.2317,1.0,-0.9994,-1.0,0.173,-0.9994,-1.0,0.0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_5,CV_32,54,5.452854, 2CXO J004250.8+411551,AT2018ely,10.71182,41.26429,4108.6,3.78,80.04228,0.0,0.0,1.425e-06,0.0,0.0,1.941e-15,False,,,,,,5140.8,0.0,0.0,1.529e-06,0.0,0.0,7.366e-15,0.0,0.0,4.992e-05,0.00034934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.184000000000001e-15,0.0,0.0,2.8160000000000003e-14,0.0,0.0,1.982e-15,0.0,0.0,8.645e-07,0.0,0.0,7.733e-07,0.9994,-0.3217,1.0,-0.9994,-1.0,0.1305,-0.9994,-1.0,0.0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_6,CV_32,54,5.452854, 2CXO J004250.8+411551,AT2018ely,10.71182,41.26429,4903.5,3.78,80.04228,0.0,0.0,2.616e-06,0.0,0.0,4.5520000000000006e-15,False,,,,,,4966.4,0.0,0.0,3.675e-06,0.0,0.0,1.7359999999999998e-14,0.0,0.0,8.412e-05,0.0002907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2080000000000002e-14,0.0,0.0,4.7169999999999996e-14,0.0,0.0,5.025e-15,0.0,0.0,2.408e-06,0.0,0.0,1.96e-06,0.9994,-0.268,1.0,-0.9994,-1.0,0.3317,-0.9994,-1.0,0.2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_7,CV_32,54,5.452854, 2CXO J004250.8+411551,AT2018ely,10.71182,41.26429,11097.8,3.78,80.04228,,,,,,,False,,,,,,13885.201,,,,0.0,0.0,2.684e-15,,,,0.00014947,,0.0,0.0,,,,,,,,,0.0,0.0,6.329e-16,0.0,0.0,3.007e-07,0.0,0.0,1.955e-07,0.9994,-0.1718,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
