obs_id,src_id,num_obs,sepn,name,src_n,ra,dec,livetime,significance,likelihood,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,streak_src_flag,likelihood_b,likelihood_h,likelihood_m,likelihood_s,likelihood_u,gti_elapse,photflux_aper_b,photflux_aper_lolim_b,photflux_aper_hilim_b,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,photflux_aper_u,photflux_aper_lolim_u,photflux_aper_hilim_u,src_rate_aper_hilim_h,flux_significance_b,flux_significance_h,flux_significance_m,flux_significance_s,flux_significance_u,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_u,flux_aper_lolim_u,flux_aper_hilim_u,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_hs,hard_hs_lolim,hard_hs_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_index_u,var_prob_u,ks_prob_u,kp_prob_u,var_sigma_u,var_mean_u,var_min_u,var_max_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_s,var_inter_prob_s,var_inter_sigma_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u
PL_17_obs_4,PL_17,8,0.0, 2CXO J163551.8-473523,PSR_J1635-4735_,248.9659,-47.58982,19010.6,15.74,1471.2379999999996,0.0,0.0,3.537e-07,0.0,0.0,5.675e-16,False,133.48,151.13,,,,19254.4,1.4000000000000001e-05,1.178e-05,1.623e-05,8.941000000000002e-14,7.55e-14,1.033e-13,0.0,0.0,8.908e-05,0.0037994,6.3,6.55,0.0,0.0,0.0,8.571000000000001e-14,7.202e-14,9.941e-14,0.0,0.0,7.383e-15,0.0,0.0,5.956000000000001e-16,1.027e-05,8.706000000000001e-06,1.184e-05,0.0,0.0,2.425e-07,0.9994,0.955,1.0,0.9994,0.9338,1.0,-0.9994,-1.0,0.1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.207,0.106,0.08,0.0002656,0.003712,0.003533,0.005764,0.0,0.16399999999999998,0.062,0.07200000000000001,0.0002031,0.003657,0.0035210000000000007,0.005261,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,7.7e-05,8.0,1.0,5.427e-05,3.0,0.555,5.031e-07,,,,0.0,0.006,9.837e-07
PL_17_obs_5,PL_17,8,0.0, 2CXO J163551.8-473523,PSR_J1635-4735_,248.9659,-47.58982,48929.8,15.74,1471.2379999999996,0.0,0.0,4.251e-08,,,,False,954.77,1033.27,,,,50045.4,1.282e-05,1.184e-05,1.381e-05,1.044e-13,9.637999999999999e-14,1.124e-13,0.0,0.0,3.2460000000000003e-07,0.0052478,13.03,13.07,0.0,0.0,0.0,1.025e-13,9.466e-14,1.104e-13,0.0,0.0,1.2370000000000002e-16,,,,1.167e-05,1.078e-05,1.256e-05,0.0,0.0,3.848e-08,0.9994,0.9938,1.0,0.9994,0.9938,1.0,-0.9981,-1.0,0.3229,6.034e-14,2.67e-14,8.012e-14,3.6060000000000003,2.687,4.66,,1394.0,1100.0,1744.0,,0.001425,0.00030639999999999997,0.008191,,1.775,6.22e-14,2.878e-14,7.715e-14,0.9739,0.8027,1.195,,844.4,657.7,1074.0,,2.434e-05,9.227e-06,7.239e-05,,2.1430000000000002,6.317000000000001e-14,2.014e-14,7.974e-14,2.728,1.7690000000000001,4.959,,1111.0,914.0,1348.0,,0.0002005,9.517e-05,0.0005015,,1.912,,,,0.0,0.051,0.121,0.35200000000000004,4.519e-06,0.004456,0.00445,0.004461,0.0,0.051,0.121,0.35200000000000004,4.519e-06,0.004456,0.00445,0.004461,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,7.7e-05,8.0,1.0,5.427e-05,3.0,0.555,5.031e-07,,,,0.0,0.006,9.837e-07
PL_17_obs_6,PL_17,8,0.0, 2CXO J163551.8-473523,PSR_J1635-4735_,248.9659,-47.58982,9829.1,15.74,1471.2379999999996,0.0,0.0,2.423e-07,,,,False,185.57,202.56,,,,9955.2,1.099e-05,8.87e-06,1.299e-05,9.855e-14,8.034e-14,1.168e-13,0.0,0.0,1.5769999999999999e-06,0.0048073000000000005,5.33,5.41,0.0,0.0,0.0,9.705e-14,7.83e-14,1.147e-13,,,,,,,9.873e-06,8.049e-06,1.17e-05,0.0,0.0,1.979e-07,0.9994,0.9613,1.0,0.9994,0.9525,1.0,-0.9994,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.14,0.16399999999999998,0.243,3.418e-05,0.003724,0.003666,0.003756,0.0,0.14,0.16399999999999998,0.243,3.418e-05,0.003724,0.003666,0.003756,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,7.7e-05,8.0,1.0,5.427e-05,3.0,0.555,5.031e-07,,,,0.0,0.006,9.837e-07
PL_17_obs_7,PL_17,8,0.0, 2CXO J163551.8-473523,PSR_J1635-4735_,248.9659,-47.58982,10015.6,15.74,1471.2379999999996,0.0,0.0,2.38e-07,,,,False,214.15,238.31,,,,10144.0,1.097e-05,8.993999999999999e-06,1.294e-05,7.462e-14,5.986e-14,8.856e-14,0.0,0.0,1.5940000000000001e-06,0.004585499999999999,5.56,5.35,1.32,0.0,0.0,7.509e-14,6.158999999999998e-14,8.858999999999999e-14,,,,1.047e-15,2.512e-16,1.8420000000000003e-15,9.222e-06,7.499e-06,1.094e-05,4.001e-07,9.602e-08,7.041e-07,0.9194,0.8526,0.9688,0.9994,0.95,1.0,0.9994,0.273,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.327,0.6509999999999999,0.421,0.00027330000000000003,0.003721,0.003412,0.004051,0.0,0.362,0.728,0.457,0.0003076,0.003522,0.003166,0.003875,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,7.7e-05,8.0,1.0,5.427e-05,3.0,0.555,5.031e-07,,,,0.0,0.006,9.837e-07
PL_19_obs_0,PL_19,7,0.003073585, 2CXO J174157.2-205412,PSR_J1741-2054,265.4887,-20.90352,48783.7,98.07,57964.79,8.467e-05,8.233e-05,8.702e-05,1.63e-13,1.585e-13,1.675e-13,False,15395.36,1762.0,4428.51,9148.85,2642.62,50035.029,0.00017250000000000002,0.0001689,0.00017619999999999995,1.098e-13,1.031e-13,1.165e-13,0.0002664,0.0002525,0.0002802,0.008121399999999999,46.83,16.38,25.0,36.16,19.24,3.447e-13,3.371e-13,3.519e-13,4.562e-13,4.324e-13,4.799e-13,7.262000000000001e-14,6.971e-14,7.552e-14,1.861e-05,1.748e-05,1.975e-05,3e-05,2.88e-05,3.121e-05,-0.2336,-0.268,-0.2005,-0.6396,-0.6577,-0.619,-0.476,-0.4941,-0.4578,3.128e-13,3.065e-13,3.193e-13,2.518,2.479,2.5610000000000004,,1.338e-06,,0.7452,,9.496e-05,9.314e-05,9.781e-05,,0.965,2.014e-13,1.961e-13,2.062e-13,0.2866,0.2852,0.2948,,1.317e-07,,0.07466,,0.003351,0.003282,0.003774,,4.82,2.732e-13,2.6600000000000003e-13,2.793e-13,1.3869999999999998,1.342,1.422,,2.083e-07,,0.08261,,0.0001606,0.0001575,0.00016380000000000002,,1.707,,,,0.0,0.113,0.6940000000000001,0.488,0.0002227,0.05778,0.05756,0.058,0.0,0.096,0.594,0.84,5.543e-05,0.006915,0.006856999999999999,0.007006999999999999,0.0,0.225,0.754,0.8390000000000001,0.00025140000000000004,0.01651,0.01626,0.01676,0.0,0.033,0.021,0.043,1.392e-05,0.03436,0.03434,0.03437,0.0,0.064,0.08900000000000001,0.333,1.66e-05,0.009493,0.009477,0.00951,8.0,1.0,1.567e-05,0.0,0.411,1.523e-06,0.0,0.019,7.134999999999998e-07,5.0,0.932,7.178e-06,6.0,0.999,4.949e-05
PL_19_obs_2,PL_19,7,0.003073585, 2CXO J174157.2-205412,PSR_J1741-2054,265.4887,-20.90352,57154.6,98.07,57964.79,7.668e-05,7.447e-05,7.890000000000001e-05,1.727e-13,1.677e-13,1.777e-13,False,14589.12,1791.12,4660.01,8643.57,2235.76,58534.4,0.0001495,0.0001462,0.0001527,9.521e-14,8.961e-14,1.008e-13,0.000332,0.0003137,0.0003502,0.0076753,46.54,17.03,26.3,34.58,18.18,3.394e-13,3.319e-13,3.465e-13,9.181e-13,8.676e-13,9.687e-13,7.197000000000002e-14,6.924e-14,7.471e-14,1.781e-05,1.676e-05,1.885e-05,2.966e-05,2.853e-05,3.079e-05,-0.2473,-0.2792,-0.2155,-0.6221,-0.6415,-0.6027,-0.4422,-0.4616,-0.4241,2.909e-13,2.847e-13,2.961e-13,2.6210000000000004,2.584,2.672,,2.6710000000000003e-06,,1.09,,9.127e-05,8.945e-05,9.49e-05,,1.7280000000000002,1.903e-13,1.851e-13,1.946e-13,0.3134,0.3118,0.3229,,1.223e-07,,0.07845,,0.002157,0.002112,0.002454,,5.267,2.588e-13,2.533e-13,2.646e-13,1.418,1.383,1.49,,1.301e-06,,0.0876,,0.0001489,0.0001429,0.0001533,,2.259,,,,0.0,0.03,0.123,0.381,2.117e-05,0.04932,0.0493,0.04934,0.0,0.063,0.287,0.18,6.392000000000002e-06,0.00656,0.006554000000000001,0.006567,0.0,0.075,0.735,0.477,4.46e-05,0.01563,0.01559,0.01568,0.0,0.02,0.6509999999999999,0.499,6.676e-06,0.02713,0.02712,0.02713,0.0,0.057,0.023,0.058,7.088e-10,0.007244,0.007244,0.007244,8.0,1.0,1.567e-05,0.0,0.411,1.523e-06,0.0,0.019,7.134999999999998e-07,5.0,0.932,7.178e-06,6.0,0.999,4.949e-05
PL_19_obs_6,PL_19,7,0.003073585, 2CXO J174157.2-205412,PSR_J1741-2054,265.4887,-20.90352,29362.5,98.07,57964.79,7.48e-05,7.175e-05,7.786e-05,1.672e-13,1.603e-13,1.736e-13,False,7421.97,898.4,2561.09,4204.8,1182.38,30071.3,0.0001476,0.000143,0.0001519,8.792e-14,8.036e-14,9.548e-14,0.0003571,0.0003301,0.0003841,0.007095999999999998,33.15,11.59,19.19,24.47,13.24,3.295e-13,3.193e-13,3.392e-13,6.363e-13,5.875e-13,6.821e-13,7.502e-14,7.099e-14,7.881000000000002e-14,1.604e-05,1.465e-05,1.742e-05,3.1e-05,2.933e-05,3.256e-05,-0.3148,-0.3579,-0.2705,-0.6458,-0.6727,-0.619,-0.416,-0.4416,-0.3891,2.853e-13,2.768e-13,2.941e-13,2.677,2.572,2.7880000000000003,,3.403,0.8742,6.041,,0.0001005,9.2e-05,0.0001098,,1.3019999999999998,1.917e-13,1.848e-13,1.974e-13,0.3122,0.3101,0.3277,,1.266e-06,,0.1646,,0.002229,0.001836,0.002558,,3.714,2.594e-13,2.506e-13,2.668e-13,1.3969999999999998,1.347,1.49,,3.075e-06,,0.2289,,0.0001514,0.000143,0.0001595,,1.525,,,,0.0,0.022,0.627,0.805,1.359e-05,0.04848,0.04847,0.0485,0.0,0.08800000000000001,0.099,0.141,8.656e-06,0.005886,0.005877,0.005895,0.0,0.146,0.778,0.623,0.00015959999999999998,0.01633,0.01617,0.01649,0.0,0.054000000000000006,0.7659999999999999,0.931,6.459999999999997e-05,0.02627,0.02619,0.02635,0.0,0.05,0.3670000000000001,0.057,1.003e-05,0.007582999999999999,0.0075689999999999985,0.007591,8.0,1.0,1.567e-05,0.0,0.411,1.523e-06,0.0,0.019,7.134999999999998e-07,5.0,0.932,7.178e-06,6.0,0.999,4.949e-05
PL_20_obs_0,PL_20,7,0.0, 2CXO J112439.1-591619,PSR_J1124-5916,171.1632,-59.27206999999999,43607.1,144.29,62909.28,4.461e-05,4.282e-05,4.64e-05,6.906e-14,6.63e-14,7.182e-14,False,9193.67,3639.66,3612.66,1975.89,48.34,44172.8,0.0002717,0.0002665,0.00027689999999999995,6.138e-13,5.951e-13,6.324e-13,4.599e-06,3.679e-06,5.467e-06,0.037000000000000005,52.47,32.77,33.25,24.91,5.14,8.240000000000002e-13,8.093e-13,8.387e-13,2.979e-15,2.383e-15,3.5420000000000008e-15,1.493e-13,1.448e-13,1.538e-13,8.788e-05,8.52e-05,9.056e-05,5.942e-05,5.763e-05,6.12e-05,0.1936,0.173,0.213,0.3273,0.3054,0.3492,0.1424,0.1193,0.1668,7.670000000000001e-13,7.494e-13,7.859999999999999e-13,1.754,1.7009999999999998,1.809,,38.61,36.43,40.87,,0.0002123,0.0002005,0.0002249,,0.866,6.683e-13,6.493e-13,6.829999999999999e-13,0.7978,0.7796,0.8162,,1.5830000000000002,0.2428,2.985,,0.0001656,0.000153,0.0001794,,1.765,7.582e-13,7.37e-13,7.75e-13,7.416,6.5920000000000005,8.433,,31.6,29.97,33.29,,0.0002336,0.0002269,0.0002408,,0.904,,,,0.0,0.027000000000000003,0.32,0.478,4.161e-05,0.1122,0.1121,0.1122,0.0,0.032,0.3670000000000001,0.7290000000000001,1.004e-05,0.036000000000000004,0.03599,0.03601,0.0,0.042,0.624,0.467,3.591e-05,0.04066,0.04063,0.0407,0.0,0.033,0.46,0.36,1.18e-05,0.0355,0.03549,0.03551,0.0,0.478,0.488,0.6679999999999999,0.000135,0.0012,0.001142,0.00212,5.0,0.887,1.139e-05,3.0,0.4920000000000001,3.794e-06,3.0,0.552,3.489e-06,6.0,0.983,4.908e-06,8.0,1.0,2.498e-05
PL_20_obs_1,PL_20,7,0.0, 2CXO J112439.1-591619,PSR_J1124-5916,171.1632,-59.27206999999999,159127.1,144.29,62909.28,3.701e-05,3.552e-05,3.85e-05,5.865e-14,5.6160000000000004e-14,6.113999999999999e-14,False,19684.1,8417.69,7717.07,2830.18,27.79,161262.001,0.00025780000000000003,0.0002546,0.000261,5.918e-13,5.814e-13,6.022e-13,3.082e-05,2.311e-05,3.852e-05,0.03163,80.15,56.94,52.54,24.79,4.0,7.968e-13,7.875e-13,8.062e-13,2.368e-14,1.48e-14,3.2069999999999996e-14,1.524e-13,1.495e-13,1.552e-13,8.231e-05,8.086e-05,8.375e-05,5.827e-05,5.716e-05,5.938e-05,0.1711,0.1593,0.183,0.3798,0.3616,0.3979,0.2236,0.203,0.2442,7.364e-13,7.257e-13,7.457e-13,2.005,1.964,2.046,,55.4,52.77,58.11,,0.0002895,0.0002757,0.0003042,,1.242,6.698e-13,6.612e-13,6.775e-13,0.8047,0.7947,0.8135,,3.18e-05,,1.159,,0.00015930000000000002,0.0001547,0.00016680000000000002,,2.5860000000000003,7.309e-13,7.201e-13,7.413e-13,5.313,4.999,5.666,,40.5,38.61,42.42,,0.0002631,0.0002557,0.000271,,1.357,,,,0.0,0.019,0.809,0.821,1.581e-05,0.08603999999999999,0.08603,0.08606,0.0,0.027000000000000003,0.7440000000000001,0.807,1.197e-05,0.033589999999999995,0.03358,0.0336,0.0,0.024,0.7390000000000001,0.826,9.619e-06,0.0348,0.034789999999999995,0.03481,0.0,0.023,0.079,0.147,8.504e-07,0.01765,0.01765,0.01765,0.0,0.423,0.128,0.25,1.195e-05,0.0002295,0.0002262,0.00034930000000000003,5.0,0.887,1.139e-05,3.0,0.4920000000000001,3.794e-06,3.0,0.552,3.489e-06,6.0,0.983,4.908e-06,8.0,1.0,2.498e-05
PL_20_obs_2,PL_20,7,0.0, 2CXO J112439.1-591619,PSR_J1124-5916,171.1632,-59.27206999999999,44298.4,144.29,62909.28,3.485e-05,3.206e-05,3.763e-05,5.379e-14,4.915e-14,5.843e-14,False,5408.95,2440.16,1971.11,866.28,13.86,44891.1,0.0002501,0.0002441,0.00025610000000000005,5.985e-13,5.786e-13,6.183e-13,2.839e-05,1.454e-05,4.225e-05,0.031846,41.5,29.91,27.12,12.52,2.05,7.906e-13,7.727e-13,8.084e-13,8.525e-14,4.466e-14,1.259e-13,1.47e-13,1.416e-13,1.524e-13,8.159999999999999e-05,7.888e-05,8.433e-05,5.623e-05,5.416e-05,5.83e-05,0.1849,0.1605,0.2067,0.401,0.3666,0.4366,0.2336,0.1943,0.2755,7.173e-13,6.981e-13,7.367e-13,1.98,1.901,2.061,,60.92,55.61,66.57,,0.0002823,0.00025639999999999994,0.00031150000000000004,,1.013,6.557e-13,6.329e-13,6.739e-13,0.831,0.8079,0.8547,,2.622,,5.805,,0.0001401,0.000126,0.000156,,1.722,7.132e-13,6.911e-13,7.314e-13,5.67,5.009,6.466,,45.61,41.82,49.72,,0.0002569,0.0002436,0.0002722,,1.081,,,,0.0,0.032,0.747,0.7070000000000001,4.320000000000001e-05,0.08413,0.08408,0.08417000000000001,0.0,0.032,0.217,0.211,7.372999999999999e-06,0.03329,0.033280000000000004,0.03329,0.0,0.159,0.873,0.773,0.0002585,0.03375,0.03349,0.034010000000000006,0.0,0.06,0.321,0.59,3.042e-05,0.01709,0.01706,0.01712,,,,,,,,,5.0,0.887,1.139e-05,3.0,0.4920000000000001,3.794e-06,3.0,0.552,3.489e-06,6.0,0.983,4.908e-06,8.0,1.0,2.498e-05
PL_20_obs_3,PL_20,7,0.0, 2CXO J112439.1-591619,PSR_J1124-5916,171.1632,-59.27206999999999,153953.6,144.29,62909.28,4.024e-05,3.868e-05,4.179e-05,6.207000000000002e-14,5.95e-14,6.465e-14,False,18815.53,8741.89,7924.84,2970.15,33.34,156013.701,0.00026289999999999994,0.0002596,0.0002662,6.135e-13,6.028e-13,6.242e-13,2.734e-05,1.972e-05,3.451e-05,0.032639999999999995,79.71,57.05,51.12,25.83,3.7,8.206e-13,8.109e-13,8.302e-13,0.0,0.0,6.566e-15,1.509e-13,1.4800000000000008e-13,1.538e-13,8.494e-05,8.345e-05,8.643e-05,5.73e-05,5.618e-05,5.842e-05,0.1949,0.183,0.2067,0.3573,0.3404,0.3754,0.1749,0.1555,0.1955,7.637e-13,7.534e-13,7.737e-13,1.96,1.921,2.0,,53.6,51.0,56.3,,0.0002839,0.0002707,0.000298,,0.878,6.97e-13,6.865e-13,7.066e-13,0.8132,0.8038,0.8221,,2.935e-05,,1.031,,0.00015900000000000002,0.00015460000000000002,0.0001659,,2.089,7.583e-13,7.473e-13,7.686e-13,5.601,5.256,5.981,,39.96,38.09,41.91,,0.0002664,0.0002592,0.0002742,,0.962,,,,0.0,0.021,0.552,0.477,1.829e-05,0.08752,0.0875,0.08753999999999999,0.0,0.021,0.518,0.295,6.6260000000000014e-06,0.03451,0.0345,0.03451,0.0,0.018000000000000002,0.062,0.087,3.696e-06,0.03437,0.03436,0.03437,0.0,0.038,0.597,0.7340000000000001,1.383e-05,0.01864,0.01863,0.01866,0.0,0.40399999999999997,0.262,0.055999999999999994,9.127000000000001e-06,0.00020510000000000003,0.00020269999999999997,0.0002867,5.0,0.887,1.139e-05,3.0,0.4920000000000001,3.794e-06,3.0,0.552,3.489e-06,6.0,0.983,4.908e-06,8.0,1.0,2.498e-05
PL_20_obs_4,PL_20,7,0.0, 2CXO J112439.1-591619,PSR_J1124-5916,171.1632,-59.27206999999999,39349.5,144.29,62909.28,4.073e-05,3.764e-05,4.381e-05,6.235e-14,5.731e-14,6.739e-14,False,5148.44,2209.3,2060.86,651.66,,51353.184,0.0002587,0.0002522,0.00026510000000000005,6.002e-13,5.792e-13,6.212e-13,4.113e-05,2.414e-05,5.812e-05,0.032399000000000004,39.93,28.45,25.65,13.21,2.42,8.027e-13,7.838e-13,8.216e-13,1.147e-13,7.341e-14,1.56e-13,1.477e-13,1.42e-13,1.534e-13,8.292e-05,8.001e-05,8.584e-05,5.649e-05,5.429e-05,5.869e-05,0.1899,0.1655,0.2142,0.341,0.3054,0.3766,0.1611,0.1218,0.2017,7.267e-13,7.082e-13,7.472e-13,1.848,1.771,1.929,,46.37,41.63,51.48,,0.0002323,0.0002116,0.0002557,,1.23,6.533e-13,6.343e-13,6.74e-13,0.8316,0.8142,0.8541,,7.995999999999998e-07,,0.7959,,0.000138,0.0001346,0.0001478,,1.936,7.235e-13,7.011e-13,7.422e-13,6.893,5.977,8.075,,34.84,31.36,38.54,,0.000232,0.0002213,0.0002441,,1.272,,,,0.0,0.021,0.56,0.594,1.682e-06,0.08616,0.08616,0.08617000000000001,0.0,0.1,0.631,0.488,0.00014140000000000002,0.03365,0.0335,0.03379,0.0,0.036000000000000004,0.833,0.985,4.885e-05,0.03385,0.033760000000000005,0.03389,0.0,0.059,0.382,0.26,3.121e-05,0.01867,0.01864,0.0187,,,,,,,,,5.0,0.887,1.139e-05,3.0,0.4920000000000001,3.794e-06,3.0,0.552,3.489e-06,6.0,0.983,4.908e-06,8.0,1.0,2.498e-05
PL_20_obs_5,PL_20,7,0.0, 2CXO J112439.1-591619,PSR_J1124-5916,171.1632,-59.27206999999999,64959.1,144.29,62909.28,3.876e-05,3.638e-05,4.113e-05,6.241e-14,5.843e-14,6.64e-14,False,8192.38,3615.46,3372.14,1158.06,12.84,65825.4,0.00026210000000000003,0.000257,0.0002672,6.303e-13,6.134e-13,6.472e-13,2.429e-05,1.272e-05,3.527e-05,0.032978,51.68,37.08,33.41,16.35,2.15,8.37e-13,8.219e-13,8.522e-13,5.547e-13,3.764e-13,7.329e-13,1.521e-13,1.475e-13,1.566e-13,8.504e-05,8.274e-05,8.733e-05,5.789e-05,5.616e-05,5.963e-05,0.1899,0.1718,0.2092,0.3735,0.3454,0.4016,0.1974,0.1655,0.2292,7.507e-13,7.352e-13,7.669e-13,1.912,1.849,1.977,,52.3,48.14,56.72,,0.0002641,0.0002444,0.0002858,,1.062,6.833e-13,6.694e-13,6.986e-13,0.8241,0.8099,0.838,,1.159e-06,,1.06,,0.0001485,0.0001459,0.0001575,,1.816,7.474e-13,7.322e-13,7.637e-13,6.16,5.5379999999999985,6.885,,38.89,35.96,42.05,,0.0002525,0.0002425,0.000264,,1.111,,,,0.0,0.03,0.55,0.132,3.925e-05,0.08732999999999999,0.08728999999999999,0.08737,0.0,0.03,0.267,0.209,1.273e-05,0.03455,0.034539999999999994,0.03456,0.0,0.026,0.21,0.065,4.709e-06,0.03464,0.03464,0.03465,0.0,0.08,0.6990000000000001,0.281,5.599e-05,0.01814,0.01808,0.0182,,,,,,,,,5.0,0.887,1.139e-05,3.0,0.4920000000000001,3.794e-06,3.0,0.552,3.489e-06,6.0,0.983,4.908e-06,8.0,1.0,2.498e-05
PL_20_obs_6,PL_20,7,0.0, 2CXO J112439.1-591619,PSR_J1124-5916,171.1632,-59.27206999999999,47700.4,144.29,62909.28,3.874e-05,3.597e-05,4.15e-05,5.706e-14,5.259e-14,6.154e-14,False,5826.48,2695.87,1893.41,844.5,20.08,48344.5,0.0002551,0.00024930000000000004,0.000261,6.107e-13,5.916e-13,6.298e-13,3.564e-05,2.092e-05,5.036e-05,0.033181,43.55,31.84,27.44,14.0,2.42,8.036e-13,7.863e-13,8.209e-13,1.8719999999999998e-14,3.744e-15,3.37e-14,1.4300000000000002e-13,1.379e-13,1.482e-13,8.52e-05,8.252e-05,8.787e-05,5.395e-05,5.199e-05,5.592e-05,0.2249,0.203,0.2467,0.3748,0.3429,0.4079,0.1636,0.1255,0.2017,7.422e-13,7.252e-13,7.602e-13,1.851,1.781,1.924,,51.47,46.71,56.57,,0.0002435,0.0002232,0.0002664,,0.941,6.805e-13,6.615e-13,6.962e-13,0.8476,0.8293,0.8648,,1.693e-06,,2.017,,0.0001329,0.0001306,0.00014380000000000005,,1.501,7.358e-13,7.15e-13,7.538e-13,6.65,5.855,7.647,,40.03,36.49,43.82,,0.0002446,0.0002336,0.0002569,,0.959,,,,0.0,0.03,0.698,0.262,3.915e-05,0.08547,0.08542999999999999,0.08551,0.0,0.053,0.922,0.7879999999999999,7.228e-05,0.03455,0.034460000000000005,0.03463,0.0,0.024,0.606,0.8440000000000001,1.463e-05,0.03271,0.03269,0.03273,0.0,0.044,0.183,0.398,1.073e-05,0.01821,0.0182,0.01822,1.0,0.591,0.415,0.335,2.001e-05,0.0002483,0.00024219999999999998,0.0005115,5.0,0.887,1.139e-05,3.0,0.4920000000000001,3.794e-06,3.0,0.552,3.489e-06,6.0,0.983,4.908e-06,8.0,1.0,2.498e-05
PL_21_obs_0,PL_21,6,0.0, 2CXO J203213.1+412724,PSR_J2032+4127_,308.0547,41.45674,27885.5,8.11,293.4485,2.718e-06,1.174e-06,4.2e-06,3.239e-15,1.225e-15,5.164e-15,False,91.59,40.4,60.55,4.06,,28246.4,1.464e-05,1.149e-05,1.779e-05,5.63e-14,4.394e-14,6.866000000000002e-14,0.0,0.0,4.375e-05,,4.65,3.69,2.6,1.8,0.0,7.411e-14,6.411e-14,8.347000000000002e-14,,,,8.784999999999997e-15,5.761e-15,1.167e-14,4.409e-06,3.184e-06,5.573e-06,3.086e-06,1.872e-06,4.25e-06,0.1674,-0.0556,0.4116,0.1624,-0.0906,0.4853,-0.0137,-0.3267,0.3529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.175,0.988,0.943,0.0001519,0.006409999999999999,0.00617,0.006586,0.0,0.127,0.805,0.885,9.763e-05,0.002585,0.002523,0.0030859999999999998,2.0,0.6920000000000001,0.9520000000000001,0.8540000000000001,0.00062,0.002727,0.002379,0.006803,,,,,,,,,,,,,,,,,6.0,0.995,4.873e-06,7.0,1.0,1.246e-06,5.0,0.675,8.659999999999998e-07,5.0,0.93,4.404e-07,,,
